name,age,country,intMatches,matches,batInns,notOuts,runs,ballsFaced,foursScored,sixesScored,catches&stumpings,bowlInns,ballsBowled,runsConceded,wickets
Malinda Pushpakumara,34,Sri Lanka,0,58,33,10,229,186,18,9,21,54,1158,1253,91
Shashrika Pussegolla,34,Sri Lanka,0,15,14,0,194,250,14,4,5,12,177,238,2
Saranga Rajaguru,29,Sri Lanka,0,29,23,4,209,181,15,12,13,21,391,489,24
Denuwan  Rajakaruna,31,Sri Lanka,0,27,25,3,322,335,22,3,21,8,162,186,3
Bhanuka Rajapaksa,30,Sri Lanka,18,105,91,10,1912,1420,160,96,34,24,384,480,27
Charith Rajapakshe,29,Sri Lanka,0,7,4,1,6,16,0,0,2,7,114,167,4
Hashen Ramanayake,26,Sri Lanka,0,22,20,4,262,222,8,14,12,16,252,344,15
Himesh Ramanayake,24,Sri Lanka,0,23,8,5,31,44,1,0,5,23,413,500,32
Kavindu Ranasinghe,21,Sri Lanka,0,1,1,0,0,2,0,0,0,1,6,7,0
Yomesh Ranasinghe,24,Sri Lanka,0,7,4,4,11,15,1,0,0,7,120,125,7
Sanjaya Ranaweera,35,Sri Lanka,0,9,5,2,17,34,1,0,1,9,179,237,17
Ashan Randika,28,Sri Lanka,0,32,30,1,715,474,77,32,14,0,0,0,0
Chathura Randunu,37,Sri Lanka,0,33,24,12,101,107,9,0,11,30,478,589,28
Ishan Rangana,28,Sri Lanka,0,9,9,1,99,118,5,2,3,0,0,0,0
Vinuja Ranpul,18,Sri Lanka,0,1,1,1,16,19,0,0,0,1,12,23,1
Nipun Ransika,22,Sri Lanka,0,12,5,3,16,13,1,1,1,12,189,232,10
Lakshitha Manasinghe,22,Sri Lanka,0,7,3,0,33,38,1,1,0,6,96,117,5
Eranga Rathnayake,30,Sri Lanka,0,23,21,1,318,336,21,6,7,16,314,400,17
Pavan Rathnayake,19,Sri Lanka,0,5,2,0,21,24,2,0,2,0,0,0,0
Priyantha Rathnayake,32,Sri Lanka,0,1,1,0,0,1,0,0,1,0,0,0,0
Ravindu Rathnayake,21,Sri Lanka,0,3,2,0,26,25,2,0,3,0,0,0,0
Tharindu Ratnayake,25,Sri Lanka,0,35,23,7,293,232,21,18,12,35,752,778,34
Madushan Ravichandrakumar,27,Sri Lanka,0,20,17,2,269,210,23,11,15,16,322,369,18
Sanjika Ridma,27,Sri Lanka,0,30,26,5,365,349,27,12,9,16,189,205,12
Kavindu Ridmal,21,Sri Lanka,0,5,2,2,6,5,1,0,2,5,78,114,1
Lakshan Rodrigo,34,Sri Lanka,0,21,21,0,385,282,59,8,9,9,120,177,4
Lasanda Rukmal,31,Sri Lanka,0,16,11,3,73,68,7,3,7,16,362,497,23
Manisha Rupasinghe,21,Sri Lanka,0,1,1,0,14,20,0,0,0,0,0,0,0
Gihan Rupasinghe,35,Sri Lanka,2,56,55,5,1010,831,83,37,21,10,158,208,9
Chanaka Ruwansiri,32,Sri Lanka,0,39,35,3,736,527,46,51,19,35,627,823,30
Sanjeew Coomaraswamy,24,Sri Lanka,0,4,1,1,2,1,0,0,1,4,36,76,1
Jacob Sachin,26,Sri Lanka,0,1,1,0,4,8,0,0,0,0,0,0,0
Sameera Sadamal,28,Sri Lanka,0,17,16,0,356,266,36,13,7,10,142,165,8
Kasun Sndaruwan,23,Sri Lanka,0,2,2,0,26,30,1,0,2,0,0,0,0
Lahiru Samarakoon,24,Sri Lanka,0,26,22,1,468,294,43,24,11,22,361,502,24
Thushara Madushanka,28,Sri Lanka,0,13,11,0,112,93,7,7,5,0,0,0,0
Irosh Samarasooriya,30,Sri Lanka,0,35,34,4,608,564,57,16,8,9,108,116,5
Sadeera Samarawickrama,26,Sri Lanka,9,62,60,5,1512,1246,147,28,59,0,0,0,0
Tillakaratne Sampath,39,Sri Lanka,0,82,72,7,1265,1055,134,49,47,61,1018,1213,53
Lakshan Sandakan,30,Sri Lanka,20,62,19,10,54,91,4,0,17,60,1280,1623,72
Chamod Sandaru,20,Sri Lanka,0,2,1,0,7,8,1,0,0,1,12,18,0
Shehan Sandaruwan,25,Sri Lanka,0,15,7,1,40,37,0,4,5,9,123,169,8
Vikum Sanjaya,30,Sri Lanka,8,28,17,5,73,68,7,3,10,26,506,684,27
Rohan Sanjaya,20,Sri Lanka,0,6,5,5,22,14,1,1,2,6,136,137,7
Buddika Sanjeewa,34,Sri Lanka,0,35,24,8,118,133,8,4,13,35,628,813,41
Sankalpa Waduge,24,Sri Lanka,0,3,2,1,4,9,0,0,2,3,36,65,2
Manoj Sarathchandra,29,Sri Lanka,0,34,28,5,428,349,28,14,42,0,0,0,0
Ravindu Sembukuttige,22,Sri Lanka,0,16,14,0,303,248,25,10,7,8,132,172,5
Akash Senaratne,25,Sri Lanka,0,13,7,3,65,63,6,1,4,12,196,192,14
Dasun Senevirathna,24,Sri Lanka,0,14,13,2,167,118,11,13,5,4,60,94,2
Sachithra Serasinghe,34,Sri Lanka,0,40,35,1,495,469,49,9,12,33,577,684,42
Dasun Shanaka,30,Sri Lanka,61,137,127,27,2826,2009,202,168,44,68,820,1201,37
Mohamed Shilmi,28,Sri Lanka,0,3,3,0,9,19,1,0,1,0,0,0,0
Mohamed Shiraz,27,Sri Lanka,0,10,4,3,14,11,1,0,2,10,162,220,8
Asel Sigera,22,Sri Lanka,0,14,14,3,213,210,17,5,3,13,222,259,12
Alankara Asanka Silva,36,Sri Lanka,0,47,26,10,192,233,15,2,15,45,914,987,64
Damitha Silva,23,Sri Lanka,0,17,15,5,292,276,13,10,7,17,257,279,16
Kavindu Silva,28,Sri Lanka,0,1,1,1,8,11,0,0,0,1,12,20,1
Hashan Chamara,26,Sri Lanka,0,5,5,0,93,88,10,3,1,0,0,0,0
Lahiru Diyantha,32,Sri Lanka,0,11,7,4,21,20,1,1,0,10,180,213,8
Janith Silva,31,Sri Lanka,0,50,40,9,398,354,26,18,16,47,822,945,55
Mishen Silva,23,Sri Lanka,0,19,17,2,222,203,19,6,6,13,204,269,12
Ashen Silva,31,Sri Lanka,0,21,18,2,288,254,33,7,8,1,6,15,1
Asantha Singappuli,30,Sri Lanka,0,9,9,2,171,170,10,6,2,6,96,138,5
Gayan Sirisoma,40,Sri Lanka,0,26,10,7,49,35,4,3,3,26,545,649,37
Milinda Siriwardana,36,Sri Lanka,22,114,104,20,1648,1170,116,74,56,73,981,1315,49
Dinitha Siriwardena,20,Sri Lanka,0,1,1,0,7,9,0,0,0,0,0,0,0
Inshaka Siriwardena,22,Sri Lanka,0,10,8,0,66,80,1,3,2,10,190,173,14
Ayana Siriwardhana,22,Sri Lanka,0,19,13,4,171,144,8,8,10,9,104,99,5
Pasindu Sooriyabandara,22,Sri Lanka,0,7,6,2,91,98,6,1,2,0,0,0,0
Movin Subasingha,21,Sri Lanka,0,5,3,0,15,18,1,0,1,4,72,62,2
Nimanda Madushanka,29,Sri Lanka,0,23,20,4,259,176,19,14,4,23,418,515,35
Tharaka Waduge,35,Sri Lanka,0,13,13,0,242,232,17,12,4,2,36,42,1
Upul Tharanga,37,Sri Lanka,26,131,129,9,3453,2711,384,113,43,0,0,0,0
Pulina Tharanga,29,Sri Lanka,0,57,41,8,685,586,41,20,18,42,715,827,49
Charuka Tharindu,21,Sri Lanka,0,2,0,0,0,0,0,0,0,0,0,0,0
Roscoe Thattil,29,Sri Lanka,0,31,27,4,311,326,21,6,12,21,367,438,26
Maheesh Theekshana,21,Sri Lanka,14,47,15,8,38,39,3,1,14,46,1020,1024,51
Avindu Theekshana,23,Sri Lanka,0,10,8,2,52,55,1,2,2,9,202,222,8
Adeesha Thilanchana,26,Sri Lanka,0,30,25,4,351,346,20,17,12,26,400,477,32
Methushan Thilina,22,Sri Lanka,0,3,2,2,9,10,0,0,0,3,70,82,6
Thiwanka Kekulawala,25,Sri Lanka,0,4,2,0,11,15,2,0,0,4,41,52,3
Nuwan Thushara,27,Sri Lanka,2,48,11,9,11,12,1,0,8,48,878,1136,63
Duvindu Tillakaratne,25,Sri Lanka,0,10,3,2,10,17,0,0,3,9,134,157,13
Isuru Udana,34,Sri Lanka,35,182,117,41,1192,919,66,65,63,174,3490,4783,186
Mahela Udawatte,35,Sri Lanka,8,120,117,12,2591,2131,244,75,37,6,61,78,3
Imesh Udayanga,32,Sri Lanka,0,34,30,6,293,348,27,3,10,24,390,488,20
Tilanga Udeshana,23,Sri Lanka,0,6,4,2,3,11,0,0,1,5,72,120,6
Risith Upamal,25,Sri Lanka,0,5,3,2,6,10,0,0,5,0,0,0,0
Pasindu Ushettige,22,Sri Lanka,0,9,5,3,20,28,1,0,1,9,192,177,8
Jeffrey Vandersay,32,Sri Lanka,12,60,29,16,123,158,14,1,27,59,1211,1500,64
Dushan Vimukthi,30,Sri Lanka,0,34,27,6,245,282,16,4,11,31,554,567,33
Nimesh Vimukthi,24,Sri Lanka,0,30,25,3,220,189,19,6,15,30,603,615,38
Harsha Vithana,36,Sri Lanka,0,35,32,8,465,442,28,11,11,10,109,129,5
Vijayakanth Viyaskanth,20,Sri Lanka,0,5,3,1,11,12,1,0,0,5,90,105,6
Pabasara Waduge,28,Sri Lanka,0,28,27,3,478,444,47,6,20,0,0,0,0
Keshan Wanniarachchi,23,Sri Lanka,0,9,9,2,78,112,7,0,6,0,0,0,0
Poorna Wannithilake,23,Sri Lanka,0,4,3,1,6,10,0,0,0,4,78,120,5
Wasantha Warnapura,40,Sri Lanka,0,2,2,2,0,1,0,0,1,2,36,58,2
Madawa Warnapura,33,Sri Lanka,0,35,29,4,505,450,38,19,10,12,169,171,13
Sandun Weerakkody,28,Sri Lanka,0,44,37,0,596,465,66,18,27,2,36,43,2
Rajeewa Weerasinghe,34,Sri Lanka,0,26,20,11,154,154,9,2,4,25,474,518,23
Sehan Weerasinghe,26,Sri Lanka,0,21,20,1,243,269,12,7,6,19,375,449,16
Risira Weerasuriya,21,Sri Lanka,0,2,0,0,0,0,0,0,0,0,0,0,0
Chamindu Wickramasinghe,19,Sri Lanka,0,4,2,1,13,13,1,0,2,4,42,71,3
Prashan Wickramasinghe,29,Sri Lanka,0,32,27,3,361,369,27,5,17,0,0,0,0
Kemira Wijenayake,20,Sri Lanka,0,2,2,2,4,3,0,0,0,2,18,14,0
Keshan Wijerathne,25,Sri Lanka,0,18,11,1,71,72,5,0,2,18,363,407,17
Vishva Wijeratne,29,Sri Lanka,0,7,7,0,174,168,14,1,4,0,0,0,0
Chamindu Wijesinghe,21,Sri Lanka,0,2,0,0,0,0,0,0,0,2,24,26,1
Chanaka Wijesinghe,40,Sri Lanka,0,22,21,1,286,305,25,5,7,1,23,24,3
Tharinda Wijesinghe,24,Sri Lanka,0,11,8,3,94,97,2,2,5,0,0,0,0
Ravishka Wijesiri,22,Sri Lanka,0,16,16,1,211,155,15,15,6,12,207,230,7
Raminda Wijesooriya,23,Sri Lanka,0,16,14,3,259,195,20,6,3,0,0,0,0
Isitha Wijesundera,24,Sri Lanka,0,5,3,0,14,14,2,0,3,5,93,130,9
Suhanga Wijewardana,22,Sri Lanka,0,5,5,0,13,24,2,0,2,1,18,31,0
Geshan Wimaladharma,29,Sri Lanka,0,17,16,0,290,265,19,15,7,0,0,0,0
Shanuka Dulaj,26,Sri Lanka,0,20,14,1,261,232,13,3,6,4,60,61,6
Raveen Yasas,23,Sri Lanka,0,5,5,2,55,50,3,1,4,2,48,47,3
Maduranga Zoysa,37,Sri Lanka,0,26,22,4,546,467,45,18,14,0,0,0,0
Fabian Allen,26,West Indies,33,68,54,19,745,502,50,52,35,58,1020,1331,42
Kadeem Alleyne,21,West Indies,0,3,2,1,0,1,0,0,5,2,30,66,3
Joshua Bishop,21,West Indies,0,7,4,4,43,35,2,3,1,7,155,178,10
Anthony Bramble,31,West Indies,0,17,14,3,106,116,8,3,15,0,0,0,0
Carlos Brathwaite,33,West Indies,41,223,172,39,2122,1563,131,139,92,211,3937,5354,199
Dwayne Bravo,38,West Indies,91,522,404,117,6747,5315,434,327,249,494,10097,13804,571
Darren Bravo,33,West Indies,26,165,145,38,3376,2889,205,183,53,0,0,0,0
Shamarh Brooks,33,West Indies,3,38,33,3,650,552,46,24,23,0,0,0,0
Jonathan Carter,34,West Indies,0,93,80,10,1528,1433,105,65,37,16,177,274,6
Johnson Charles,33,West Indies,34,198,194,5,4707,3672,472,198,75,4,37,57,4
Roston Chase,29,West Indies,5,33,30,9,800,644,60,31,14,28,500,517,24
Rahkeem Cornwall,29,West Indies,0,57,52,5,904,607,81,63,5,43,615,791,24
Keron Cottoy,32,West Indies,0,14,11,7,132,109,10,6,8,8,132,159,8
Sheldon Cottrell,32,West Indies,41,123,38,14,186,155,13,12,53,121,2588,3297,152
Joshua Da Silva,23,West Indies,0,13,9,1,251,238,22,5,5,0,0,0,0
Mark Deyal,28,West Indies,0,23,21,1,380,293,32,19,9,11,102,124,4
Dominic Drakes,24,West Indies,4,23,11,2,158,103,12,10,4,23,457,707,22
Fidel Edwards,40,West Indies,26,119,41,22,124,142,8,4,14,117,2365,3100,112
Andre Fletcher,34,West Indies,54,244,241,28,5863,4940,488,262,144,5,42,55,2
Chris Gayle,42,West Indies,79,463,455,53,14562,10060,1132,1056,104,145,2061,2618,83
Chandrapaul Hemraj,28,West Indies,0,33,32,1,730,603,58,42,9,19,185,217,8
Shimron Hetmyer,25,West Indies,42,122,111,19,2339,1784,173,113,59,0,0,0,0
Jason Holder,30,West Indies,36,163,121,30,1422,1111,94,83,83,158,3299,4286,153
Shai Hope,28,West Indies,18,53,50,1,971,831,81,34,29,0,0,0,0
Akeal Hosein,28,West Indies,20,71,32,17,271,227,13,16,13,61,1214,1304,51
Jon-Russ Jaggesar,35,West Indies,0,19,7,7,12,17,1,0,3,17,360,444,16
Alzarri Joseph,25,West Indies,0,38,21,13,121,116,7,5,18,36,761,1132,41
Leonardo Julien,20,West Indies,0,1,1,0,17,25,2,0,0,0,0,0,0
Imran Khan,37,West Indies,0,39,16,8,154,131,15,4,10,33,597,627,31
Brandon King,27,West Indies,21,76,71,9,1549,1206,146,80,29,0,0,0,0
Evin Lewis,30,West Indies,50,192,188,12,5518,3797,445,382,58,0,0,0,0
Kennar Lewis,30,West Indies,0,38,37,0,752,581,56,50,20,0,0,0,0
Kyle Mayers,29,West Indies,6,75,68,14,986,849,62,54,22,34,491,651,19
Andre McCarthy,34,West Indies,1,28,25,3,368,319,23,18,12,3,27,42,0
Obed McCoy,25,West Indies,13,35,11,4,64,49,5,5,3,34,686,936,45
Kirk McKenzie,21,West Indies,0,5,5,0,67,70,6,2,1,0,0,0,0
Jason Mohammed,35,West Indies,9,92,78,22,1246,1240,81,42,31,14,146,172,5
Gudakesh Motie,26,West Indies,1,7,3,1,15,29,1,0,4,7,138,153,8
Sunil Narine,33,West Indies,51,391,235,45,2926,1994,280,176,83,385,8928,8990,429
Ashmead Nedd,21,West Indies,0,7,2,1,2,5,0,0,1,7,137,129,3
Ashley Nurse,33,West Indies,13,112,79,40,715,611,43,35,42,92,1572,1870,77
Keemo Paul,23,West Indies,20,78,51,15,503,435,19,33,23,69,1275,1941,69
Veerasammy Permaul,32,West Indies,1,89,34,16,132,138,7,6,20,86,1713,1985,61
Anderson Phillip,25,West Indies,0,15,4,3,5,13,0,0,3,14,204,338,9
Khary Pierre,30,West Indies,10,50,14,8,37,47,3,1,19,50,1011,1237,47
Kieron Pollard,34,West Indies,100,580,514,153,11422,7517,722,764,317,369,5537,7574,304
Nicholas Pooran,26,West Indies,56,216,197,30,4233,2969,270,294,132,0,0,0,0
Rovman Powell,28,West Indies,38,109,97,19,1841,1378,105,121,62,38,534,913,21
Denesh Ramdin,36,West Indies,71,229,175,48,2956,2554,219,94,199,0,0,0,0
Ravi Rampaul,37,West Indies,27,171,52,30,207,204,12,8,29,170,3680,4687,219
Raymon Reifer,30,West Indies,0,59,50,13,648,619,38,28,13,48,779,1108,54
Jeavor Royal,23,West Indies,0,15,7,5,23,19,2,1,7,13,218,279,14
Andre Russell,33,West Indies,67,398,340,89,6574,3884,450,522,174,357,6480,9150,354
Sherfane Rutherford,23,West Indies,6,86,75,17,1375,1029,92,86,35,15,185,257,8
Jayden Seales,20,West Indies,0,19,3,3,1,2,0,0,11,18,332,462,27
Romario Shepherd,27,West Indies,16,46,22,10,315,195,21,23,12,41,795,1181,54
Lendl Simmons,37,West Indies,68,292,288,28,7756,6507,713,345,116,35,407,597,23
Kevin Sinclair,22,West Indies,6,14,7,1,15,43,0,0,6,13,234,267,10
Odean Smith,25,West Indies,10,35,17,5,196,151,10,17,17,34,614,930,36
Devon Thomas,32,West Indies,4,101,85,11,1391,1232,106,56,64,4,48,104,2
Oshane Thomas,25,West Indies,20,54,12,6,15,32,2,0,6,53,1068,1630,65
Hayden Walsh,29,West Indies,30,57,23,8,226,218,12,9,23,49,909,1214,54
Chadwick Walton,36,West Indies,19,181,172,20,3442,2766,291,167,114,0,0,0,0
Tion Webster,26,West Indies,0,18,18,4,333,309,34,12,9,1,6,9,0
Nyeem Young,21,West Indies,0,11,7,3,43,40,1,3,7,10,139,197,8
Ryan Burl,27,Zimbabwe,34,55,48,15,942,770,62,40,31,38,586,727,29
Regis Chakabva,34,Zimbabwe,26,78,70,6,1143,913,71,45,39,0,0,0,0
Brian Chari,30,Zimbabwe,3,30,29,0,763,632,50,43,11,3,13,9,1
Tendai Chatara,30,Zimbabwe,30,71,16,6,46,65,1,1,19,71,1520,1851,79
Priviledge Chesa,21,Zimbabwe,0,2,0,0,0,0,0,0,0,2,30,54,1
Chamu Chibhabha,35,Zimbabwe,36,91,89,4,2077,1821,204,55,28,59,922,1351,44
Elton Chigumbura,35,Zimbabwe,57,155,149,38,2477,1885,140,133,60,87,1359,1907,77
Manson Chikowero,22,Zimbabwe,0,4,2,1,4,5,0,0,3,4,70,88,5
Tinashe Chiorah,23,Zimbabwe,0,2,2,0,22,19,3,0,0,0,0,0,0
Brighton Chipungu,20,Zimbabwe,0,5,2,1,16,17,1,0,3,5,66,95,2
Gareth Chirawu,20,Zimbabwe,0,1,1,0,39,32,3,2,0,0,0,0,0
Gary Chirimuuta,30,Zimbabwe,0,17,14,4,221,198,16,7,3,0,0,0,0
Tendai Chisoro,34,Zimbabwe,14,60,40,9,494,409,35,18,9,47,944,1190,28
Clive Chitumba,27,Zimbabwe,0,1,0,0,0,0,0,0,0,1,18,24,1
Tanaka Chivanga,28,Zimbabwe,0,4,1,1,2,4,0,0,1,4,84,134,4
Craig Ervine,36,Zimbabwe,34,79,73,12,1852,1496,173,59,36,0,0,0,0
Brad Evans,24,Zimbabwe,0,5,2,0,4,6,0,0,2,5,114,127,4
Faraz Akram,28,Zimbabwe,2,8,4,2,18,34,1,0,1,8,128,165,3
Joylord Gumbie,26,Zimbabwe,0,8,7,1,70,75,4,1,1,0,0,0,0
Dylan Hondo,26,Zimbabwe,0,2,1,0,0,1,0,0,0,2,36,55,2
Daniel Jakiel,31,Zimbabwe,2,10,2,0,1,8,0,0,1,9,168,251,8
Luke Jongwe,27,Zimbabwe,22,37,31,6,418,422,26,10,7,36,633,889,41
Innocent Kaia,29,Zimbabwe,1,8,7,0,120,112,13,2,5,2,17,54,0
Roy Kaia,30,Zimbabwe,0,27,21,3,273,305,22,7,3,22,330,437,17
Takudzwanashe Kaitano,28,Zimbabwe,0,2,2,0,49,43,7,0,0,0,0,0,0
Tinashe Kamunhukamwe,26,Zimbabwe,8,22,22,0,303,305,40,3,2,0,0,0,0
Kevin Kasuza,28,Zimbabwe,0,33,31,1,615,543,56,21,9,1,6,10,0
Charles Kunje,27,Zimbabwe,0,10,8,0,126,128,6,3,3,4,48,107,2
Clive Madande,21,Zimbabwe,0,5,5,3,29,24,1,1,3,0,0,0,0
Wessley Madhevere,21,Zimbabwe,21,26,26,2,587,469,70,7,8,18,234,302,8
Neville Madziva,30,Zimbabwe,15,42,29,13,222,209,10,8,6,42,706,1013,29
Patrick Mambo,26,Zimbabwe,0,10,4,2,19,31,1,0,2,10,174,254,5
Tadiwanashe Marumani,20,Zimbabwe,11,16,16,1,346,271,33,12,0,0,0,0,0
Shingi Masakadza,35,Zimbabwe,7,59,43,11,432,368,26,18,20,57,1035,1463,62
Wellington Masakadza,28,Zimbabwe,28,49,24,9,166,156,17,0,25,49,966,1093,46
William Mashinge,25,Zimbabwe,2,11,8,2,93,80,8,2,6,9,115,185,5
Ernest Masuku,29,Zimbabwe,0,5,3,1,31,28,3,0,0,5,84,148,2
Prince Masvaure,33,Zimbabwe,0,37,31,1,487,464,39,12,8,20,234,335,8
Brandon Mavuta,24,Zimbabwe,5,21,10,4,85,67,5,4,5,20,390,554,14
Nyasha Mayavo,29,Zimbabwe,0,5,2,0,43,42,1,1,3,0,0,0,0
Thabo Mboyi,36,Zimbabwe,0,20,13,3,69,80,3,0,11,17,258,341,17
Chris Mpofu,36,Zimbabwe,32,81,34,19,141,168,9,1,16,80,1714,2240,83
Brian Mudzinganyama,26,Zimbabwe,0,8,8,0,148,118,17,5,3,3,30,43,0
Tapiwa Mufudza,31,Zimbabwe,0,16,3,1,13,15,0,0,2,16,337,348,23
Carl Mumba,26,Zimbabwe,2,9,5,1,58,37,5,3,2,9,150,251,5
Tony Munyonga,23,Zimbabwe,5,11,9,2,118,101,8,4,5,6,66,84,1
Rodney Mupfudza,20,Zimbabwe,0,1,1,0,24,20,3,0,1,0,0,0,0
Tarisai Musakanda,27,Zimbabwe,12,29,28,6,623,535,44,13,13,1,6,10,0
Richmond Mutumbami,32,Zimbabwe,27,68,61,12,962,868,75,32,39,0,0,0,0
Blessing Muzarabani,25,Zimbabwe,21,40,16,8,28,48,4,0,7,39,866,1143,44
Dion Myers,19,Zimbabwe,8,13,13,0,251,206,19,7,4,5,54,86,1
Ainsley Ndlovu,26,Zimbabwe,3,16,6,4,16,16,0,1,6,15,312,392,17
Tinashe Nenhunzi,22,Zimbabwe,0,5,4,2,47,49,3,1,1,0,0,0,0
Richard Ngarava,24,Zimbabwe,18,36,14,8,40,39,4,1,4,35,739,996,28
Victor Nyauchi,29,Zimbabwe,0,9,3,0,23,26,0,1,4,9,182,217,12
Andre Odendaal,27,Zimbabwe,0,2,2,2,8,14,1,0,1,2,36,57,2
Bright Phiri,22,Zimbabwe,0,3,3,0,57,42,6,3,0,0,0,0,0
Kudzai Sauramba,30,Zimbabwe,0,20,18,3,138,106,6,8,11,0,0,0,0
Milton Shumba,21,Zimbabwe,12,21,18,8,309,258,24,10,9,8,127,146,11
Sikandar Raza,35,Zimbabwe,42,122,112,13,2169,1745,189,71,57,83,1219,1547,44
Brendan Taylor,36,Zimbabwe,45,174,168,22,3911,3155,380,108,79,8,150,152,8
Donald Tiripano,33,Zimbabwe,17,48,25,7,223,207,15,6,11,45,874,1205,51
Charlton Tshuma,28,Zimbabwe,1,9,0,0,0,0,0,0,0,8,125,158,10
Tafadzwa Tsiga,27,Zimbabwe,0,5,4,1,29,21,5,1,1,0,0,0,0
Sean Williams,35,Zimbabwe,50,83,82,16,1470,1226,141,31,36,77,1314,1562,56
Cephas Zhuwao,37,Zimbabwe,7,58,56,3,1133,831,107,59,17,20,232,280,15
Amir Hamza,30,Afghanistan,33,56,21,13,104,101,6,3,5,56,1170,1266,52
Asghar Afghan,34,Afghanistan,75,114,106,13,2614,2141,158,149,32,5,31,51,3
Fareed Ahmad,27,Afghanistan,16,39,10,5,51,39,6,1,4,39,800,1162,42
Fazalhaq Farooqi,21,Afghanistan,1,5,1,0,0,2,0,0,1,5,99,135,3
Gulbadin Naib,30,Afghanistan,53,102,85,24,1203,895,87,59,37,71,1166,1620,61
Hamid Hassan,34,Afghanistan,25,51,19,7,70,80,4,2,7,51,1128,1263,62
Hashmatullah Shahidi,27,Afghanistan,4,34,31,10,823,690,79,24,9,0,0,0,0
Hazratullah Zazai,23,Afghanistan,20,76,76,2,2138,1483,210,128,28,0,0,0,0
Karim Janat,23,Afghanistan,32,68,50,9,1106,784,76,71,15,67,1371,1771,67
Mohammad Nabi,37,Afghanistan,86,327,279,54,4980,3586,344,250,152,319,6346,7357,301
Mohammad Shahzad,35,Afghanistan,70,142,142,12,4048,3018,450,163,125,0,0,0,0
Mujeeb Ur Rahman,20,Afghanistan,22,172,55,26,208,210,15,7,35,172,3916,4336,190
Najibullah Zadran,28,Afghanistan,68,149,132,33,2620,1928,180,141,59,1,6,6,1
Naveen-ul-Haq,22,Afghanistan,13,93,34,16,163,177,13,4,32,93,1941,2563,109
Rahmanullah Gurbaz,20,Afghanistan,18,66,65,1,1597,1049,125,112,40,0,0,0,0
Rashid Khan,23,Afghanistan,56,308,175,57,1421,973,106,91,89,306,7085,7507,431
Sharafuddin Ashraf,27,Afghanistan,10,35,21,6,186,143,8,11,10,33,642,801,30
Usman Ghani,25,Afghanistan,23,45,45,4,1307,1118,138,33,20,0,0,0,0
Ross Adair,27,Ireland,0,10,8,3,151,84,16,8,6,7,79,119,3
Mark Adair,25,Ireland,36,64,49,9,486,406,33,20,28,62,1336,1607,87
Ross Allen,25,Ireland,0,19,7,4,36,50,1,1,8,11,127,142,5
Rory Anders,24,Ireland,0,12,8,2,28,43,1,0,5,5,60,86,3
Andy Balbirnie,31,Ireland,64,106,100,9,2383,1836,266,49,45,0,0,0,0
Curtis Campher,22,Ireland,12,20,17,4,305,237,20,12,7,19,361,546,20
Aaron Cawley,22,Ireland,0,12,6,3,42,45,3,1,3,12,198,273,8
Peter Chase,28,Ireland,12,34,12,8,20,26,3,0,14,34,674,945,42
David Delany,24,Ireland,8,27,14,5,137,120,10,6,5,26,513,722,21
Gareth Delany,24,Ireland,34,69,64,7,1472,1064,143,63,23,46,750,917,39
George Dockrell,29,Ireland,91,161,72,29,772,626,61,18,96,138,2628,3120,146
Stephen Doheny,23,Ireland,0,27,26,2,682,538,69,17,16,0,0,0,0
Greg Ford,29,Ireland,0,10,0,0,0,0,0,0,0,6,3,79,26
Matt Ford,27,Ireland,0,10,10,4,263,172,33,8,3,6,102,105,5
Alistair Frost,22,Ireland,0,3,2,1,18,20,0,1,0,3,30,44,3
Michael Frost,20,Ireland,0,8,1,1,2,3,0,0,5,8,156,188,7
Jonathan Garth,21,Ireland,0,11,6,1,65,72,4,2,4,8,132,176,4
Shane Getkate,30,Ireland,29,64,54,8,790,650,57,34,20,53,902,1264,62
Fionn Hand,23,Ireland,0,13,8,2,131,112,15,3,8,12,202,298,12
Gavin Hoey,20,Ireland,0,3,3,0,37,31,1,3,1,3,65,76,2
Tyrone Kane,27,Ireland,7,34,21,5,246,179,19,14,9,26,435,568,36
Graham Kennedy,22,Ireland,0,22,15,5,178,179,17,4,4,17,288,331,17
Theo Lawson,33,Ireland,0,1,1,0,6,7,1,0,0,0,0,0,0
Josh Little,22,Ireland,31,51,22,12,122,136,10,3,18,50,1075,1334,48
Kyle Magee,20,Ireland,0,2,2,0,5,12,0,0,2,0,0,0,0
John Matchett,24,Ireland,0,4,3,1,43,39,3,3,1,1,12,9,0
Andy McBrine,28,Ireland,23,50,37,13,496,444,38,19,21,42,770,834,46
Graeme McCarter,29,Ireland,3,33,12,4,139,106,14,6,8,30,552,731,30
Barry McCarthy,29,Ireland,18,41,22,9,137,127,9,5,3,39,801,1193,47
William McClintock,25,Ireland,5,19,17,3,221,206,22,9,3,2,24,50,0
James McCollum,26,Ireland,0,18,18,2,323,262,41,7,6,0,0,0,0
Nathan McGuire,18,Ireland,0,15,15,1,149,146,14,6,6,4,20,36,0
Kevin O'Brien,37,Ireland,110,252,233,30,4443,3343,363,198,93,133,2107,2688,121
David O'Halloran,21,Ireland,0,7,3,3,9,14,0,0,3,7,114,165,7
Conor Olphert,25,Ireland,0,2,0,0,0,0,0,0,0,2,48,53,5
William Porterfield,37,Ireland,61,195,191,18,4562,3681,496,114,82,0,0,0,0
